blind_id,item_id,split,hallucination_type,gold_answer
reasoning-0156,reasoning_hallu-0185,hallucinated,invalid_deduction,"প্রথমে তৃতীয় শ্রেণী ৫ শ্রেণীতে মোট শিক্ষার্থীর সংখ্যা বের করুন * ৩০ জন ছাত্র/শ্রেণী = <<৫*৩০=১৫০>>১৫০ জন শিক্ষার্থী
তারপর চতুর্থ শ্রেণী ৪ শ্রেণীতে মোট শিক্ষার্থীর সংখ্যা বের করুন * ২৮ জন ছাত্র/শ্রেণী = <<৪*২৮=১১২>>১১২ জন শিক্ষার্থী
তারপর পঞ্চম শ্রেণী ৪ শ্রেণীতে মোট শিক্ষার্থীর সংখ্যা বের করুন * ২৭ জন ছাত্র/শ্রেণী = <<৪*২৭=১০৮>>১০৮ জন শিক্ষার্থী
এখন প্রতিটি গ্রেডে শিক্ষার্থীর সংখ্যা যোগ করুন মোট শিক্ষার্থীর সংখ্যা ১৫০ শিক্ষার্থী + ১১২ শিক্ষার্থী + ১০৮ শিক্ষার্থী = <<১৫০+১১২+১০৮=৩৭০>>৩৭০ শিক্ষার্থী।
এখন একটি লাঞ্চের মোট খরচ খুঁজুন ৳২.১০ + ৳০.৫০ + ৳০.২০ = ৳<<২.১০+০.৫০+০.২০=২.৮০>>২.৮০
এখন স্কুলের জন্য মোট খরচ বের করতে শিক্ষার্থীর সংখ্যা দিয়ে গুন করুন
#### ১০৩৬"
reasoning-0157,reasoning_hallu-0030,hallucinated,arithmetic_slip,"প্রথম প্রার্থীর প্রশিক্ষণের জন্য খরচ হবে ১২০০*৩ = ৳<<১২০০*৩=৩৬০০>>৩৬০০।
সেই প্রার্থী প্রথম বছরে কোম্পানিকে ৯৩০০০ - ৪২০০০ - ৩৬০০ = ৳<<৯৩০০০-৪২০০০-৩৬০০=৪৭৪০০>>৪৭৪০০ লাভ করে দেবে।
দ্বিতীয় প্রার্থীর বোনাসের দাম হবে ৪৫০০০ * ১ / ১০০ = ৳<<৪৫০০০*১/১০০=৪৫০>>৪৫০।
সেই প্রার্থী প্রথম বছরে কোম্পানিকে ৯২০০০ - ৪৫০০০ - ৪৫০ = ৳<<৯২০০০-৪৫০০০-৪৫০=৪৬৫৫০>>৪৬৫৫০ লাভ করে দেবে৷
এইভাবে, প্রথম প্রার্থী কোম্পানিকে ৪৭৪০০ - ৪৬৫৫০ = ৳<<৪৭৪০০-৪৬৫৫০=৮৫০>>প্রথম বছরে আরও ৮৫০ লাভ করে দেবে।
#### ৮৫০"
reasoning-0158,reasoning_hallu-0003,hallucinated,arithmetic_slip,"তিনি সর্বাধিক দাতাদের কাছ থেকে ১২০০*৫০০=৳<<১২০০*৫০০=৬০০০০০>>৬০০,০০০ পেয়েছেন
ছোট দাতারা দান করেছেন ১২০০/২=৳<<১২০০/২=৬০০>>৬০০
তার ৫০০*৩=<<৫০০*৩=১৫০০>>১৫০০ জন দাতা ছিল
তাই তারা দান করেছেন ১৫০০*৬০০=৳<<১৫০০*৬০০=৯০০০০০>>৯০০,০০০
এত বড় দান যেখানে মূল্য ৯০০,০০০+৬০০,০০০=৳<<৯০০০০০+৬০০০০০=১৫০০০০০>>১,৫০০,০০০
তাই তিনি ১,৫০০,০০০/.৪=৳<<১৫০০০০০/.৪=৩৭৫০০০০>>৩৭৫০০০০ বাড়ালেন
#### ৩৭৫০০০০"
reasoning-0159,reasoning_hallu-0142,hallucinated,hallucinated_intermediate_fact,"ক'  হল বক্স থেকে সরানো প্লেটের সংখ্যা।
হাসান বের করলেন বাক্সটির ওজন সীমা ২০ পাউন্ড। যেহেতু একটি পাউন্ড ১৬ আউন্সের সমান, প্রতিটি বাক্স ২০ * ১৬ বা <<২০*১৬=৩২০>>৩২০ আউন্স ধরে রাখতে পারে।
প্রতিটি প্লেটের ওজন ১০ আউন্স, তাই হাসান বাক্সটির ওজন সীমা সন্তুষ্ট করার জন্য পর্যাপ্ত প্লেট অপসারণের পরে বাক্সে প্লেটগুলির ওজন হল (৩৮ - ক) * ১০ আউন্স
যেহেতু এই দুটি মান সমান তাই আমরা সমীকরণটি লিখতে পারি (৩৮ - ক) * ১০ = ৩২০।
উভয় পক্ষকে ১০টি পাতা দিয়ে ভাগ করলে ৩৮-ক = ৩২।
উভয় পাশে ক যোগ করলে পাওয়া যায় ৩৮ – ক + ক = ৩২ +ক, অথবা, ৩৮ = ৩২ +ক
উভয় দিক থেকে ৩২ বিয়োগ করলে ক এর মান পাওয়া যায়, যা বাক্স থেকে সরানো প্লেটের সংখ্যা, ৩৮ -৩২ = ৩২ + ক – ৩২, বা, ৬ = ক
#### ৬"
reasoning-0160,reasoning_hallu-0065,hallucinated,formula_misapplication,"সাকিব ৫ x ৳৩ = ৳<<৫*৩=১৫>>প্রতি সপ্তাহের দিনে ১৫ উপার্জন করে।
সুতরাং, সে সোমবার থেকে শুক্রবার পর্যন্ত ৳১৫ x ৫ = ৳<<১৫*৫=৭৫>>৭৫ উপার্জন করে।
এবং সে প্রতি সপ্তাহান্তে প্রতি ঘন্টায় ৳৩ x ২ = ৳<<৩*২=৬>>৬ উপার্জন করে।
তাই, প্রতি সপ্তাহান্তে তিনি যে পরিমাণ উপার্জন করেন তা হল ৳৬ x ৩= ৳<<৬*৩=১৮>>১৮৷
সুতরাং, সে প্রতি শনিবার এবং রবিবার ৳১৮ x ২ = ৳<<১৮*২=৩৬>>৩৬ উপার্জন করে।
অতএব, তিনি প্রতি সপ্তাহে যে পরিমাণ উপার্জন করেন তা হল ৳৭৫ + ৳৩৬= ৳<<৭৫+৩৬=১১১>>১১১৷
#### ১১১"
reasoning-0161,reasoning_gold-0013,gold,gold,"নোমান মোট ৫ x ১৪ = <<৫*১৪=৭০>>৭০টি স্ট্রবেরি সংগ্রহ করেছেন
তিনি মোট ৭ x ১৬ = <<৭*১৬=১১২>>১১২টি টমেটো সংগ্রহ করেছেন।
তিনি স্ট্রবেরি দিয়ে ৭০/৭ = <<৭০/৭=১০>>১০টি ঝুড়ি পূরণ করতে সক্ষম হন।
তিনি টমেটো দিয়ে ১১২/৭ = <<১১২/৭=১৬>>১৬ ঝুড়ি পূরণ করতে সক্ষম হন।
তিনি স্ট্রবেরি থেকে ১০ x ৳৯ = ৳<<১০*৯=৯০>>৯০ তৈরি করেছেন।
তিনি টমেটো থেকে ১৬ x ৳ ৬ = ৳<<১৬*৬=৯৬>>৯৬ তৈরি করেছেন।
সব মিলিয়ে তিনি তার ফসল থেকে ৳৯০ + ৳৯৬ = ৳<<৯০+৯৬=১৮৬>>১৮৬ উপার্জন করেছেন।
#### ১৮৬"
reasoning-0162,reasoning_gold-0036,gold,gold,"যদি নাতাশার কাছে ৳৬০ থাকে, যা কার্লার চেয়ে ৩ গুণ বেশি, কালুর কাছে ৳৬০/৩=৳<<৬০/৩=২০>>২০
একসাথে, কালু এবং নাতাশার আছে ৳২০+৳৬০=৳<<২০+৬০=৮০>>৮০
কালুর কাছে নাসিমার থেকে দ্বিগুণ টাকা আছে, মানে নাসিমার কাছে ৳২০/২=৳১০
একত্রে, তিনজনের ৳১০+৳৮০=৳<<১০+৮০=৯০>>৯০ আছে
যদি তারা তাদের কাছে থাকা পরিমাণ দিয়ে পণ্য ক্রয় করে এবং ক্রয় মূল্যের ৭/৫ ভাগ এ বিক্রি করে, তাহলে পণ্য বিক্রি থেকে তারা মোট অর্থ পাবে ৭/৫*৯০=৳<<৭/৫*৯০=১২৬> >১২৬
যদি তারা তাদের কাছে থাকা অর্থ দিয়ে কেনা পণ্য বিক্রি থেকে ৳১২৬ উপার্জন করে, তাহলে তাদের লাভ হল ৳১২৬-৳৯০=৳<<১২৬-৯০=৩৬>>৩৬
#### ৩৬"
reasoning-0163,reasoning_hallu-0167,hallucinated,invalid_deduction,"দোলাকে  ক্রিসমাসে ১২টি ভিডিও গেম এবং তার জন্মদিনে ৮টি ভিডিও গেম দেওয়া হয়েছিল, তাই তাকে ১২ + ৮ = <<১২+৮=২০>>২০টি ভিডিও গেম দেওয়া হয়েছিল৷
তাকে উপহার দেওয়ার আগে তার ১/২ ছিল, ২০/২ = <<২০/২=১০>>১০টি ভিডিও গেম তার ইতিমধ্যেই মালিকানা ছিল৷
তাকে ২০টি ভিডিও গেম দেওয়া হয়েছিল এবং ইতিমধ্যে ১০টি ছিল, ২০ + ১০ = <<২০+১০=৩০>>৩০টি ভিডিও গেম।
এখন দোলার ৩০টি ভিডিও গেম আছে।
#### ৩০"
reasoning-0164,reasoning_gold-0025,gold,gold,"যদি জলিলের ক্লাসরুমে ২২ জন ছাত্র থাকে যখন সে অনুপস্থিত ছিল, তাহলে তার ক্লাসের মোট ছাত্র ২২+১ = <<২২+১=২৩>>২৩
যদি তমোমির শ্রেণীকক্ষে মরিয়মের যত শিক্ষার্থী থাকে তাহলে ট =ম 
যদি জলিলের ক্লাসরুমে তমোমি এবং মরিয়মের ক্লাসরুমের মধ্যে মোট শিক্ষার্থীর অর্ধেক থাকে তাহলে ২৩ = ১/২* (ট+ম)
২৩ = ১/২*(ট+ম)
আমরা উপরে থেকে জানি যে ট=ম, তাই ২৩ = (১/২) * (ম+ম) বা ২৩ = (১/২)*২ম
২৩ = ম
কারণ ট = ম, তারপর ট হল ট=২৩।
তিনটি শ্রেণির মধ্যে তখন আমাদের মোট ট+ম+য বা ২৩+২৩+২৩=<<২৩+২৩+২৩=৬৯>>৬৯ 
#### ৬৯"
reasoning-0165,reasoning_hallu-0099,hallucinated,formula_misapplication,"প্রথমে আমাদের রোবটের মোট পরিমাণ খুঁজে বের করতে হবে। ৭ রোবট * ৳৮.৭৫ প্রতি রোবট = ৳<<৭*৮.৭৫=৬১.২৫>>মোট ৬১.২৫।
এখন আমাদের ট্যাক্স যোগ করতে হবে রোবটের জন্য ৳৬১.২৫ + ট্যাক্সের জন্য ৳৭.২২ = ৳<<৬১.২৫+৭.২২=৬৮.৪৭>>দোকানে মোট খরচ করা ৬৮.৪৭৷
এখন শুরুর পরিমাণ কত ছিল তা খুঁজে বের করতে আমরা দোকানের মোট খরচ ৳৬৮.৪৭ + ভাংতি ফেরতে ৳১১.৫৩= ৳<<৬৮.৪৭+১১.৫৩=৮০>>৮০ টাকা।
#### ৮০"
reasoning-0166,reasoning_hallu-0201,hallucinated,semantic_drift,"প্রথমে এক রাতের পরে নতুন ভ্যাম্পায়ারের সংখ্যা খুঁজুন: ৫ জন/ভ্যাম্পায়ার * ২ ভ্যাম্পায়ার = <<৫*২=১০>>১০ জন
এক রাতের পর ভ্যাম্পায়ারের মোট সংখ্যা বের করতে ভ্যাম্পায়ারের শুরুর সংখ্যার সাথে এটি যোগ করুন: ১০ ভ্যাম্পায়ার + ২ ভ্যাম্পায়ার = <<১০+২=১২>>১২ ভ্যাম্পায়ার
তারপর দ্বিতীয় রাতে নতুন ভ্যাম্পায়ারের সংখ্যা খুঁজুন: ৫ জন/ভ্যাম্পায়ার * ১২ ভ্যাম্পায়ার = <<৫*১২=৬০>>৬০ জন
দুই রাতের পর ভ্যাম্পায়ারের মোট সংখ্যা বের করতে দ্বিতীয় রাতে ভ্যাম্পায়ারের শুরুর সংখ্যার সাথে সেই সংখ্যাটি যোগ করুন: ৬০ ভ্যাম্পায়ার + ১২ ভ্যাম্পায়ার = <<৬০+১২=৭২>>৭২ ভ্যাম্পায়ার
#### ৭২"
reasoning-0167,reasoning_hallu-0153,hallucinated,invalid_deduction,"ফুলের দোকানটি দ্বিতীয় দিনে ৪৫ + ২০ = <<৪৫+২০=৬৫>>৬৫টি ফুল বিক্রি করেছে৷
দ্বিতীয় দিনে ফুলের দ্বিগুণ সংখ্যা হল ৬৫ x ২ = <<৬৫*২=১৩০>>১৩০।
সুতরাং, ফুলের দোকানটি তৃতীয় দিনে ১৩০ - ১০ = <<১৩০-১০=১২০>>১২০টি ফুল বিক্রি করেছে৷
৩ দিনের জন্য মোট ফুল বিক্রি হয়েছিল ৪৫ + ৬৫ + ১২০ = <<৪৫+৬৫+১২০=২৩০>>২৩০৷
অতএব, ৩৫০ - ২৩০ = <<৩৫০-২৩০=১২০>>১২০ ফুল ৪র্থ দিনে বিক্রি হয়েছিল।
#### ১২০"
reasoning-0168,reasoning_hallu-0109,hallucinated,hallucinated_intermediate_fact,"দিনে তিনবার খাওয়া, একটি কুকুর ৩*৪=<<৩*৪=১২>>১২ পাউন্ড খাবার খায়।
যেহেতু ক্যাম্পে ৩টি কুকুর আছে, তাই তাদের খাওয়ার মোট পরিমাণ হল ৩*১২=<<৩*১২=৩৬>>৩৬ পাউন্ড খাবার।
যদি প্রতিটি কুকুর কুকুরছানার চেয়ে দ্বিগুণ খাবার খায়, তাহলে একটি কুকুরছানা ৪/২=<<৪/২=২>>এক খাবারে ২ পাউন্ড খাবার খাবে।
প্রতিটি কুকুরছানা কুকুরের তুলনায় তিনবার খায়, এবং যদি একটি কুকুর দিনে তিনবার খায়, একটি কুকুরছানা দিনে ৩*৩= <<৩*৩=৯>>৯ বার খাবে।
যেহেতু একটি কুকুরছানা দিনে ২ পাউন্ড খাবার খায়, তাই একটি কুকুরছানা দিনে মোট যে পরিমাণ খাবার খাবে তা হল ৯*২=<<৯*২=১৮>>১৮ পাউন্ড খাবার।
ক্যাম্পের চারটি কুকুরছানা প্রতিদিন ১৮*৪=<<১৮*৪=৭২>>৭২ পাউন্ড খাবার খায়।
একসাথে, কুকুর এবং কুকুরছানা এক দিনে ৭২+৩৬=<<৭২+৩৬=১০৮>>১০৮ পাউন্ড খাবার খায়।
#### ১০৮"
reasoning-0169,reasoning_gold-0008,gold,gold,"প্রথমে জেনে নিন জামালের বাবার ট্রিপ কত দীর্ঘ: ৩০ মিনিট / ২ = <<৩০/২=১৫>>১৫ মিনিট
তারপর মিনিটকে ঘন্টায় রূপান্তর করুন: ১৫ মিনিট * ১ ঘন্টা/৬০ মিনিট = .২৫ ঘন্টা
এখন জেনে নিন জামালের বাবা ঘণ্টায় ২৮ মাইল বেগে কত দূর যান: .২৫ ঘণ্টা * ২৮ মাইল প্রতি ঘণ্টা = <<.২৫*২৮=৭>>৭ মাইল
তারপর জেনে নিন জামালের বাবা ঘণ্টায় ৬০ মাইল বেগে কত দূর যান: .২৫ ঘণ্টা * ৬০ মাইল প্রতি ঘণ্টা = <<.২৫*৬০=১৫>>১৫ মাইল
ওয়াটার পার্কের মোট দূরত্ব খুঁজতে এখন সেই দূরত্বগুলি যোগ করুন: ৭ মাইল + ১৫ মাইল = <<৭+১৫=২২>>২২ মাইল
এখন জামাল গতি দ্বারা মোট দূরত্ব ভাগ করুন এতে তার কত সময় লাগবে: ২২ মাইল / ১১ মাইল/ঘন্টা = <<২২/১১=২>>২ ঘন্টা
#### ২"
reasoning-0170,reasoning_hallu-0161,hallucinated,invalid_deduction,"যদি তৃতীয় বিদ্যালয়ে ২০০ জন ছাত্র থাকে এবং দ্বিতীয় বিদ্যালয়ে তৃতীয় বিদ্যালয়ের চেয়ে ৪০ জন বেশি ছাত্র থাকে, তবে দ্বিতীয় বিদ্যালয়ে ২০০+৪০ = <<২০০+৪০=২৪০>>২৪০ জন শিক্ষার্থী ছিল।
তৃতীয় এবং দ্বিতীয় স্কুলে ২৪০+২০০ = <<২৪০+২০০=৪৪০>>৪৪০ জন ছাত্র মঞ্চে বিতর্কে অংশ নিয়েছিল।
যেহেতু প্রথম স্কুলে দ্বিতীয় স্কুলের চেয়ে দ্বিগুণ ছাত্র ছিল এবং দ্বিতীয় স্কুলে ২৪০ জন ছাত্র ছিল, প্রথম স্কুলে ২৪০*২= <<২৪০*২=৪৮০>>৪৮০ জন ছাত্র মঞ্চে বিতর্কে অংশ নিয়েছিল।
বিতর্ক শেষ হলে, মঞ্চে উপস্থিত প্রত্যেক শিক্ষার্থী মেয়রের হাত নাড়লে, মেয়রের হাত নাড়েন এমন শিক্ষার্থীর সংখ্যা ৪৮০+৪৪০ = <<৪৮০+৪৪০=৯২০>>৯২০ শিক্ষার্থী।
#### ৯২০"
reasoning-0171,reasoning_hallu-0040,hallucinated,arithmetic_slip,"মার্চ মাস পর্যন্ত, ডঃ তমা ৫৩ + ৬৭ + ৪৬ = <<৫৩+৬৭+৪৬=১৬৬>>১৬৬টি টুথব্রাশ দিয়েছেন।
এপ্রিল মাসে টুথব্রাশ দেওয়ার আগে, তার কাছে ৩৩০ -১৬৬ = <<৩৩০-১৬৬=১৬৪>>১৬৪টি টুথব্রাশ বাকি ছিল।
এপ্রিল থেকে মে মাসের মধ্যে, তিনি প্রতি মাসে অবশিষ্ট ১৬৪/২ = <<১৬৪/২=৮২>>৮২টি টুথব্রাশ দিয়েছিলেন।
ডঃ তমা তার ব্যস্ততম মাসে ৮২টি টুথব্রাশ এবং সবচেয়ে ধীর মাসে ৪৬টি টুথব্রাশ দিয়েছেন।
পার্থক্য হবে ৮২- ৪৬ = <<৮২-৪৬=৩৬>> ব্যস্ততম মাসে আরও ৩৬ টুথব্রাশ।
#### ৩৬"
reasoning-0172,reasoning_hallu-0029,hallucinated,arithmetic_slip,"স্কুলের নার্সকে অবশ্যই মোট ২৬ জন কিন্ডারগার্টেনার + ১৯ জন প্রথম শ্রেণির + ২০ জন দ্বিতীয় শ্রেণির + ২৫ জন তৃতীয় শ্রেণির ছাত্র = <<২৬+১৯+২০+২৫=৯০>>সব মিলিয়ে ৯০ জন শিক্ষার্থীকে পরীক্ষা করতে হবে।
যদি প্রতিটি পরীক্ষায় ২ মিনিট সময় লাগে, তাহলে ৯০ জন শিক্ষার্থী x ২ মিনিট = <<৯০*২=১৮০>>১৮০ মিনিট সময় নেবে।
এক ঘন্টায় ৬০ মিনিট থাকে, তাই চেক সম্পূর্ণ করতে ১৮০ মিনিট / ৬০ = <<১৮০/৬০=৩>>৩ ঘন্টা সময় লাগবে।
#### ৩"
reasoning-0173,reasoning_gold-0049,gold,gold,"প্রথমে, ভরাট করার সংখ্যা দ্বারা গ্যাস ট্যাঙ্কের আয়তনকে গুণ করে কত গ্যালন গ্যাস মাহি কিনেছেন তা বের করুন: ২০ গ্যালন * ২ = <<২০*২=৪০>>৪০ গ্যালন
তারপর সেই সংখ্যাটিকে মাহির গ্যালন প্রতি মাইলের সংখ্যা দিয়ে গুণ করে খুঁজে বের করুন যে তিনি কত মাইল চালিয়েছেন: ৪০ গ্যালন * ৩০ মাইল/গ্যালন = <<৪০*৩০=১২০০>>১২০০ মাইল
তারপর মাইলের চূড়ান্ত সংখ্যা খুঁজে পেতে মাহির গাড়ির প্রাথমিক সংখ্যার সাথে সেই পরিমাণ যোগ করুন: ১৭২৮ মাইল + ১২০০ মাইল = <<১৭২৮+১২০০=২৯২৮>>২৯২৮ মাইল
#### ২৯২৮"
reasoning-0174,reasoning_hallu-0024,hallucinated,arithmetic_slip,"লন কাটলে জুলি ২০*২০ = <<২০*২০=৪০০>>৪০০ টাকা উপার্জন করবে
সংবাদপত্র সরবরাহ থেকে টাকা তার আয় হবে ৬০০ *৪০/১০০ = <<৬০০*৪০/১০০=২৪০>>২৪০ টাকা
তার প্রতিবেশীর ২৪টি কুকুর হাঁটার পরে, সে ২৪*১৫ = <<২৪*১৫=৩৬০>>৩৬০ টাকা  উপার্জন করবে।
তাই সে মোট ৪০০ + ২৪০ + ৩৬০ = <<৪০০+২৪০+৩৬০=১০০০>>১০০০ টাকা  উপার্জন করবে
তার চাকরি থেকে উপার্জন তার সঞ্চয়ের সাথে একত্রিত করলে জুলি ১০০০ + ১৫০০ = <<১০০০+১৫০০=২৫০০>>২৫০০ টাকা পাবে
মোট থেকে মাউন্টেন বাইকের খরচ বিয়োগ করলে জুলির ব্যালেন্স ২৫০০ - ২৩৪৫ = <<২৫০০-২৩৪৫=১৫৫>>১৫৫ টাকা থাকবে
#### ১৫৫"
reasoning-0175,reasoning_hallu-0127,hallucinated,hallucinated_intermediate_fact,"প্রথম ভ্রমনে, ইসমাইল ২৮টি পুরুষ তিমি *২ = <<২৮*২=৫৬>>৫৬টি স্ত্রী তিমি দেখতে পায়।
সুতরাং মোট, তিনি প্রথম ট্রিপে ২৮টি পুরুষ তিমি + ৫৬টি মহিলা তিমি = <<২৮+৫৬=৮৪>>৮৪টি তিমি দেখতে পান।
দ্বিতীয় ভ্রমনে, প্রতিটি শিশু তিমি তার পিতামাতার সাথে ভ্রমণ করে যার অর্থ এটি ১ শিশু তিমির একটি দলে ভ্রমণ করে + ২ পিতামাতা = <<১+২=৩>>৩টি তিমি/শিশু তিমি।
এর মানে হল ৮টি শিশু তিমি * ৩টি তিমি/শিশু তিমি = <<৮*৩=২৪>>দ্বিতীয় ট্রিপে ২৪টি তিমি।
তৃতীয় ভ্রমনে, প্রথম ভ্রমনে অর্ধেক পুরুষ তিমি আছে, তাই ২৮টি পুরুষ তিমি / ২ = <<২৮/২=১৪>>১৪টি পুরুষ তিমি থাকতে হবে।
এটিকে স্ত্রী তিমিতে যুক্ত করার অর্থ হল তিনি তৃতীয় ভ্রমনে ১৪টি পুরুষ তিমি + ৫৬টি মহিলা তিমি = <<১৪+৫৬=৭০>>৭০টি তিমি দেখেছেন।
মোট, ইসমাইল ৮৪ + ২৪ + ৭০ = <<৮৪+২৪+৭০=১৭৮>>তিনটি ভ্রমণে ১৭৮টি তিমি দেখেছেন।
#### ১৭৮"
reasoning-0176,reasoning_hallu-0131,hallucinated,hallucinated_intermediate_fact,"প্রথমত, বিক্রি করা বাক্সের সংখ্যার তুলনা করে আমাদের নির্ধারণ করতে হবে কোন আশেপাশের এলাকাটি সবচেয়ে ভালো পছন্দ। ক এর ১০টি ঘর রয়েছে যা প্রতিটি ২টি বাক্স কিনবে, যার অর্থ ক জেনিকে ১০*২=<<১০*২=২০>>২০টি বাক্স বিক্রয় দেবে
আশেপাশের খ -এর ৫টি বাড়ি রয়েছে যার প্রত্যেকটি ৫টি বাক্স কিনবে, মানে সে সেই পাড়ায় গিয়ে ৫*৫=<<৫*৫=২৫>>২৫টি বাক্স বিক্রি করবে৷
২৫>২০ থেকে, এর মানে জিনিয়াকে প্রতিবেশী খ বেছে নেওয়া উচিত।
যেহেতু জিনিয়া প্রতি বাক্স বিক্রি করে ৳২ উপার্জন করে, এর মানে হল সে ২৫*২=<<২৫*২=৫০>>৫০ ডলার আয় করবে আশেপাশের খ বেছে নিয়ে।
#### ৫০"
reasoning-0177,reasoning_hallu-0188,hallucinated,invalid_deduction,"প্রতিদিন, শ্যাম্পুর বোতল ১/২ আউন্স কমে যায় কারণ ১ - (১/২) = ১/২
চার দিন পর শ্যাম্পুর বোতল ২ আউন্স কম কারণ ৪ x (১/২) = <<৪*(১/২)=২>>২
চার দিন পর, শ্যাম্পুর বোতলে ৮ আউন্স তরল অবশিষ্ট থাকে কারণ ১০ -২ = <<১০-২=৮>>৮
চার দিন পর শ্যাম্পুর বোতলে ২ আউন্স গরম সস ৪ x (১/২) = <<৪*(১/২)=২>>২
বোতলে গরম সসের অনুপাত .২৫ কারণ ২/৮ = <<২/৮=.২৫>>.২৫
গরম সসের শতাংশ ২৫% কারণ .২৫ x ১০০ = <<.২৫*১০০=২৫>>২৫
#### ২৫"
reasoning-0178,reasoning_hallu-0212,hallucinated,semantic_drift,"প্রথমে প্রস্থ এবং দৈর্ঘ্যকে গুণ করে লটের ক্ষেত্রফল খুঁজুন: ১২০ ft * ৬০ ft = <<১২০*৬০=৭২০০>>৭২০০ বর্গ ফুট।
তারপর কংক্রিটে আচ্ছাদিত বর্গক্ষেত্রের ক্ষেত্রফল খুঁজুন: ৪০ ft * ৪০ ft = <<৪০*৪০=১৬০০>>১৬০০ বর্গ ফুট।
তারপর ঘাসযুক্ত এলাকা খুঁজে পেতে মোট এলাকা থেকে কংক্রিট এলাকা বিয়োগ করুন: ৭২০০ বর্গ ফুট - ১৬০০ বর্গ ফুট = <<৭২০০-১৬০০=৫৬০০>>৫৬০০ বর্গ ফুট।
পরিশেষে, ব্যাগের সংখ্যা বের করতে প্রতিটি ব্যাগ কভার করা এলাকা দিয়ে এই এলাকাটিকে ভাগ করুন: ৫৬০০ বর্গ ফুট / ৫৬ বর্গ ফুট/ব্যাগ = <<৫৬০০/৫৬=১০০>>১০০ ব্যাগ।
#### ১০০"
reasoning-0179,reasoning_hallu-0093,hallucinated,formula_misapplication,"প্রথমে গাছের সংখ্যাকে প্রতি গাছের কাঠের সংখ্যা দিয়ে গুণ করে তাল গাছের কাঠের মোট সংখ্যা খুঁজুন: ৮০ কাঠ/তাল * ৮ তাল = <<৮০*৮=৬৪০>>৬৪০ কাঠ
তারপর সুপারি গাছের জন্য একই কাজ করুন: ৬০ কাঠ/সুপারি * ৩ সুপারি = <<৬০*৩=১৮০>>১৮০ কাঠ
এবং আখরোট গাছের জন্য একই জিনিস করুন: ১০০ কাঠ/আখরোট * ৪ আখরোট = <<১০০*৪=৪০০>>৪০০ কাঠ
সবশেষে, মোট সংখ্যা বের করতে প্রতিটি ধরনের গাছ থেকে লগের সংখ্যা যোগ করুন: ৬৪০ কাঠ+ ১৮০ কাঠ+ ৪০০ কাঠ= <<৬৪০+১৮০+৪০০=১২২০>>১২২০ কাঠ
#### ১২২০"
reasoning-0180,reasoning_hallu-0203,hallucinated,semantic_drift,"প্রথমত, দুটি পছন্দের বাক্সের  প্রতিটিতে,  প্রতি চকলেটের  মূল্য নির্ধারণ করতে হবে। আমরা পছন্দ ক-তে খরচ করা প্রতি টাকার জন্য  ৫০/২৫= <<৫০/২৫=২>>২টি চকলেট পাই।
এর পরে, আমরা বিকল্প পছন্দের বাক্সের  প্রতি চকলেটের মূল্য নির্ধারণ করি। আমরা ৯৯/৩৩= <<৯৯/৩৩=৩>>পছন্দ বি-তে ব্যয় করা প্রতিটি টাকার জন্য ৩টি চকলেট পাই।
৩>২ থেকে, আরিয়ান পছন্দ 'বি'  ক্রয় করে।
উত্তর তাই ৩.
#### ৩"
reasoning-0181,reasoning_hallu-0183,hallucinated,invalid_deduction,"৫০টির মধ্যে ২০টি মার্বেল সাদা তাই ৫০-২০ = ৩০টি লাল এবং নীল মার্বেল রয়েছে
লাল মার্বেল এবং নীল মার্বেলের সংখ্যা একই, তাই প্রতিটি রঙের ৩০/২ = <<৩০/২=১৫>>১৫টি আছে
সাদা মার্বেল এবং নীল মার্বেল সংখ্যার মধ্যে পার্থক্য হল ২০-১৫ = <<২০-১৫=৫>>৫
দ্বিগুণ পার্থক্য হল ৫*২ = <<৫*২=১০>>১০ মার্বেল
৫০-১০ = <<৫০-১০=৪০>>৪০টি মার্বেল ছেড়ে যাওয়ার জন্য ১০টি মার্বেল সরানো হয়
#### ৪০"
reasoning-0182,reasoning_hallu-0110,hallucinated,hallucinated_intermediate_fact,"এক পাউন্ডে ১৬ আউন্স আছে, এবং এইভাবে ১০ পাউন্ড মাংসের মিশ্রণে ১০*১৬=<<১০*১৬=১৬০>>১৬০ আউন্স সসেজ মাংস রয়েছে।
এইভাবে, ৪০টি সসেজ লিঙ্কে ১৬০ আউন্স মাংস, বা ১৬০/৪০=<<১৬০/৪০=৪>>প্রতি লিঙ্কে ৪ আউন্স ছিল।
যদি ব্র্যান্ডি ১২টি লিঙ্ক খেয়ে থাকে, তাহলে ৪০-১২=<<৪০-১২=২৮>>২৮টি লিঙ্ক অবশিষ্ট থাকে।
এইভাবে, ২৮টি অবশিষ্ট লিঙ্ক, প্রতি লিঙ্কে ৪ আউন্সে, ২৮*৪=<<২৮*৪=১১২>>১১২ আউন্স মাংস রয়েছে।
#### ১১২"
